17|780307|0.0
17|59843|0.0
17|20732|0.0
17|497484|0.0
17|212251|0.0
17|674521|0.0
17|442662|0.0
17|569190|0.0
17|425148|0.0
17|738711|0.0
17|714470|0.0
17|61994|0.0
17|715404|0.0
17|494929|0.166666666667
17|157248|0.166666666667
17|157243|0.166666666667
17|813738|0.166666666667
17|552798|0.166666666667
17|282481|0.166666666667
17|310307|0.166666666667
17|798098|0.166666666667
17|435072|0.166666666667
17|788062|0.166666666667
17|422490|0.166666666667
17|222078|0.166666666667
17|234602|0.166666666667
17|190829|0.166666666667
17|614085|0.166666666667
17|156702|0.166666666667
17|482047|0.166666666667
17|80756|0.166666666667
17|719377|0.166666666667
17|243306|0.166666666667
17|143772|0.166666666667
17|262137|0.166666666667
17|72916|0.166666666667
17|406357|0.166666666667
17|514515|0.166666666667
17|240227|0.166666666667
17|90088|0.166666666667
17|617067|0.166666666667
17|49827|0.166666666667
17|606992|0.166666666667
17|278245|0.166666666667
17|143688|0.166666666667
17|276991|0.166666666667
17|17993|0.166666666667
17|293457|0.166666666667
17|668682|0.166666666667
17|80432|0.166666666667
17|487776|0.0
17|129327|0.0
17|519668|0.0
17|431959|0.0
17|725798|0.0
17|149670|0.0
17|711661|0.0
17|153190|0.0
17|804822|0.0
17|118099|0.0
17|600981|0.0
17|699681|0.0
17|492561|0.0
17|228870|0.0
17|606547|0.0
17|457646|0.0
17|654331|0.0
17|623283|0.0
17|362451|0.0
17|255317|0.0
17|482398|0.0
17|61566|0.0
17|18115|0.0
17|475361|0.0
17|353986|0.0
17|529989|0.0
17|597671|0.0
17|248132|0.0
17|354401|0.0
17|517109|0.0
17|171315|0.0
17|294141|0.0
17|295571|0.0
17|788681|0.0
17|814079|0.0
17|311157|0.0
17|538189|0.0
17|743873|0.0
17|45078|0.0
17|741395|0.0
17|86962|0.0
17|479223|0.0
17|526923|0.0
17|21217|0.0
17|376650|0.0
17|355683|0.0
17|701114|0.0
17|323450|0.0
17|77862|0.0
17|37481|0.0
17|780307|0
17|660850|0.0
17|341614|0.0
17|549444|0.0
17|464974|0.0
17|61743|0.0
17|72918|0.0
17|149643|0.0
17|20600|0.0
17|90085|0.0
17|544808|0.0
17|456377|0.0
17|43450|0.0
17|91053|0.0
17|341841|0.0
17|113773|0.0
17|628638|0.0
