3001|110578|0.652226233454
3001|639514|0.481664315938
3001|482742|0.642762284197
3001|16994|0.0
3001|80731|0.0
3001|87654|0.0
3001|136860|0.0
3001|808735|0.0
3001|685798|0.487765089723
3001|784026|0.482926829268
3001|154804|0.625998384636
3001|66423|0.486486486486
3001|224746|0.486486486486
3001|358562|0.486486486486
3001|594769|0.653153153153
3001|27637|0.482824427481
3001|239420|0.632693393563
3001|604732|0.480519480519
3001|471255|0.390909090909
3001|554493|0.490747594375
3001|38555|0.489875389408
3001|41019|0.489875389408
3001|85166|0.489875389408
3001|95024|0.685527563321
3001|108616|0.489875389408
3001|125418|0.489875389408
3001|171169|0.626239025772
3001|194539|0.489875389408
3001|199735|0.489875389408
3001|279426|0.489875389408
3001|289339|0.489875389408
3001|333155|0.489875389408
3001|337304|0.489875389408
3001|348181|0.489875389408
3001|357116|0.489875389408
3001|424297|0.489875389408
3001|452846|0.489875389408
3001|468266|0.489875389408
3001|468793|0.489875389408
3001|497574|0.489875389408
3001|522789|0.664875389408
3001|548457|0.489875389408
3001|574545|0.489875389408
3001|583109|0.489875389408
3001|600224|0.685527563321
3001|606092|0.489875389408
3001|624133|0.489875389408
3001|641982|0.489875389408
3001|648044|0.489875389408
3001|735940|0.685527563321
3001|742306|0.489875389408
3001|750245|0.489875389408
3001|774600|0.626239025772
3001|812841|0.489875389408
3001|737779|0.4875
3001|136506|0.488505747126
3001|338023|0.486538461538
3001|363848|0.486538461538
3001|327517|0.488745980707
3001|451479|0.65313163482
3001|522818|0.676941158629
3001|536080|0.622828604517
3001|646562|0.682117142066
3001|351152|0.490625
3002|270118|0.64066895905
3002|436020|0.64066895905
3002|807393|0.5
3002|22034|0.623900753769
3002|141984|0.623898071625
3002|770396|0.623908495543
3002|82078|0.623434237996
3002|358860|0.623900753769
3002|618264|0.569240387621
3002|325766|0.482142857143
3002|109114|0.498501691638
3002|242121|0.357142857143
3002|304984|0.496873604288
3002|589990|0.497997997998
3002|218348|0.621402877698
3002|721068|0.624088921283
3002|444562|0.624209315699
3003|85875|0.929026907779
3003|256415|0.919541684659
3003|333215|0.837806445235
3003|362283|0.46975088968
3003|379263|0.912228765786
3003|464435|0.916417556346
3003|583727|0.46975088968
3003|270824|0.836979166667
3003|732921|0.381578947368
3003|137115|0.926364625694
3003|130283|0.594055944056
3003|550915|0.535394406034
3003|691211|0.104651162791
3004|335275|0.972163705196
3004|489381|0.718784683685
3004|703773|0.718784683685
3004|395133|0.935132575758
3004|117694|0.976026459854
3004|657910|0.791066997519
3004|670574|0.791066997519
3004|690231|0.791066997519
3004|177455|0.973663758296
3004|15032|0.90178624414
3004|221619|0.943441213258
3004|240348|0.467479674797
3004|29482|0.871236897275
3004|176084|0.605130198212
3004|78918|0.874634502924
3004|641348|0.874634502924
3004|52512|0.694556451613
3004|121923|0.782258064516
3004|200801|0.782258064516
3004|260576|0.670076726343
3004|503344|0.474576271186
3004|347616|0.933192714883
3004|589282|0.936105561106
3004|599990|0.976556776557
3004|11513|0.954731457801
3004|30401|0.878260869565
3004|79363|0.923142759329
3004|138843|0.963109354414
3004|151918|0.784712482468
3004|246062|0.697010869565
3004|309876|0.948704219319
3004|324312|0.784712482468
3004|337420|0.965984083851
3004|342463|0.713554987212
3004|401230|0.935707678076
3004|443628|0.960910711837
3004|507843|0.925230566535
3004|521038|0.966387518642
3004|538838|0.784712482468
3004|575750|0.91964017991
3004|625278|0.697010869565
3004|633764|0.948599852616
3004|745137|0.965984083851
3004|403983|0.789490961614
3004|459468|0.789490961614
3004|604822|0.789490961614
3004|611324|0.91942040472
3004|517925|0.885367965368
3004|15123|0.941786544609
3004|119677|0.872052199258
3004|190217|0.699258081611
3004|301365|0.933791550171
3004|328119|0.560117810118
3004|423685|0.93854023515
3004|692650|0.938963963964
3005|569929|0.487163029525
3005|571333|0.487163029525
3005|716812|0.487163029525
3005|707830|0.451327433628
3005|751570|0.492248062016
3005|166713|0.518181818182
3005|204921|0.522222222222
3005|265822|0.502325581395
3005|375529|0.45
3005|449685|0.540909090909
3005|452033|0.546774193548
3005|495350|0.526923076923
3005|572267|0.461904761905
3005|772492|0.484090909091
3005|399220|0.434651162791
3005|228237|0.443124368049
3005|327584|0.377906976744
3005|590842|0.425526024363
3005|80306|0.481796690307
